ID,y
0,93.0327224731
6,94.8897705078
7,75.7612380981
9,77.3469161987
13,76.1533203125
18,91.7776641846
24,92.0969772339
25,92.3675308228
27,110.130683899
30,109.928344727
31,102.40914917
32,92.4122772217
34,91.6048278809
36,93.9645767212
37,93.383644104
38,93.03490448
39,94.1171569824
40,102.135795593
44,93.5468826294
47,89.7975082397
48,94.1959686279
49,92.1935653687
50,110.811233521
52,112.199462891
54,92.5805664062
60,92.8682250977
61,101.827331543
62,93.4109268188
66,95.4349822998
67,110.250671387
68,78.7934265137
70,111.376594543
74,110.934509277
75,92.4025802612
79,111.993202209
80,94.480682373
81,103.537986755
86,110.981330872
90,77.6699905396
92,109.920166016
100,103.081039429
102,91.8419570923
106,92.9166412354
107,112.126174927
108,93.952003479
109,112.109237671
112,93.2022628784
116,92.2228469849
118,92.5730133057
119,112.208656311
124,111.451179504
125,95.3546905518
127,115.586799622
128,90.4927368164
129,105.345085144
130,91.8838500977
131,103.161682129
133,109.376190186
134,91.1378707886
136,94.0336761475
139,101.2059021
141,93.597946167
143,94.4605102539
145,110.712043762
146,111.211341858
147,78.9682006836
150,89.9992599487
151,110.03175354
152,93.7508926392
153,104.220962524
154,92.9725646973
158,112.529792786
159,91.5746459961
160,77.3368225098
161,92.0345535278
164,105.915534973
165,92.277671814
166,111.231925964
168,111.070449829
169,93.963104248
170,93.4187469482
171,118.484024048
173,92.8742675781
174,102.410102844
175,92.4049072266
176,111.172744751
177,102.353500366
178,92.8173675537
184,92.6280670166
186,90.9822616577
190,111.388252258
197,76.5184860229
200,114.70791626
202,91.6743164062
203,111.564605713
207,110.497001648
208,91.9640274048
209,110.253585815
212,110.497001648
213,91.0685882568
214,109.209320068
215,91.3408660889
217,90.2014007568
218,89.7289123535
222,92.6801681519
223,110.498176575
224,111.624443054
225,91.8321609497
229,91.895111084
232,111.716712952
233,92.2175674438
234,110.182403564
237,104.41608429
239,93.2816619873
240,110.462341309
241,92.4854812622
246,92.3777999878
252,104.687095642
255,111.495346069
260,112.161582947
261,91.866897583
263,102.266998291
264,93.5361709595
265,111.580993652
268,92.2734603882
269,113.008811951
270,91.9297485352
271,102.647705078
274,91.7474899292
277,92.0389785767
278,92.833114624
281,92.1459350586
282,108.921104431
284,91.4198989868
286,89.713142395
287,103.925193787
294,92.7369232178
295,110.07598114
300,103.718765259
301,101.499237061
302,92.9710617065
303,110.030975342
308,94.7512664795
309,101.239006042
310,92.2102203369
312,92.7277069092
315,110.137275696
317,108.938072205
318,93.8485107422
319,110.456054688
320,91.8613128662
321,108.844245911
322,111.40763092
323,91.2453918457
325,92.6398849487
326,101.1615448
328,110.968444824
331,95.1806945801
332,110.137275696
333,110.905220032
334,92.1912994385
335,100.998153687
336,92.0231323242
341,101.274078369
342,92.0491867065
344,110.645431519
348,91.2780685425
351,112.231498718
355,93.2841644287
356,111.69883728
359,112.336380005
360,91.6036071777
361,109.481201172
363,90.6774902344
369,101.306968689
371,92.2248077393
372,112.431022644
374,105.252685547
375,91.5447769165
376,113.291625977
379,92.3992919922
380,102.906257629
381,92.9852752686
383,92.7545928955
385,77.1714324951
386,91.4515304565
387,110.808197021
388,93.2773971558
389,103.703079224
391,92.6277389526
394,119.202468872
397,93.0830459595
398,101.130027771
400,90.9765777588
401,110.817474365
402,92.1470794678
403,111.554100037
404,91.9280319214
405,91.7640380859
407,91.2549133301
411,93.4152908325
414,109.238792419
415,92.8034591675
416,109.268951416
417,94.2795410156
418,101.825836182
422,112.119255066
423,91.0869445801
424,77.953338623
425,109.276107788
426,92.7967910767
427,110.456809998
428,93.229637146
429,101.722557068
431,104.052261353
432,93.0303115845
433,110.131080627
435,102.052215576
441,107.545372009
442,91.6636123657
444,91.4475860596
445,102.906768799
447,101.572998047
449,115.278900146
450,92.333656311
451,109.894012451
454,92.3184280396
455,108.185745239
456,92.5081939697
461,92.5397567749
463,90.7381973267
466,91.0523986816
468,101.191459656
469,103.98841095
470,93.2924804688
474,109.175491333
476,101.118148804
477,110.445884705
478,91.1061706543
479,101.841720581
481,102.016090393
482,91.2033615112
483,114.363555908
484,92.3984680176
485,92.0982971191
486,109.696922302
487,91.3566131592
489,91.6874313354
494,109.869171143
495,90.6508102417
496,109.822357178
503,89.2836151123
504,109.953102112
505,92.7802124023
507,92.7679290771
508,102.597473145
509,93.568862915
513,111.885948181
514,93.010093689
515,109.809707642
517,117.53478241
520,91.0196762085
523,91.9434127808
524,112.058868408
525,90.0356216431
527,93.6307220459
528,77.2287902832
530,110.393577576
531,90.410194397
534,110.824813843
535,91.9521026611
538,114.404808044
542,109.916069031
544,101.815711975
545,94.1029663086
549,89.7045211792
550,111.153045654
553,92.5081939697
554,102.095962524
555,99.7206344604
561,91.2692947388
563,92.9007110596
564,90.9468765259
565,111.540985107
567,111.132705688
568,91.562828064
569,90.8329772949
574,92.0328063965
578,111.977493286
582,91.2639923096
583,102.892074585
584,93.6173706055
585,101.978179932
586,91.7883300781
587,76.4508666992
588,92.3869018555
590,92.4380874634
592,92.7013549805
596,116.204856873
597,109.323883057
599,111.681404114
600,89.8363952637
601,92.0198440552
603,90.9594039917
605,92.7280883789
607,102.051101685
611,91.3992919922
612,109.89050293
613,93.5698776245
614,102.372070312
615,94.6421890259
619,92.4250030518
621,93.1570587158
625,90.1321334839
627,90.2943115234
631,92.7007904053
632,112.126037598
633,89.635345459
634,109.503974915
635,91.2859802246
636,109.610900879
639,78.9302139282
640,91.742805481
641,109.42539978
642,91.93309021
