ID,y
0,100.087476029
6,95.7773761674
7,75.1226001877
9,76.1060156371
13,77.7654346972
18,94.2379853463
24,91.4888654246
25,94.1463914324
27,112.86892264
30,111.57820482
31,105.250694973
32,93.643577417
34,93.4082760723
36,93.643577417
37,93.8676834153
38,95.0596919516
39,94.1486213905
40,102.844727173
44,94.6111030944
47,93.8072732212
48,93.942339498
49,91.4598541921
50,111.274833501
52,113.256737998
54,93.107813738
60,94.6125720702
61,103.502670875
62,92.3665147007
66,94.3471646775
67,113.9702206
68,78.3116837254
70,111.715460696
74,113.256737998
75,93.0680977047
79,113.144615528
80,92.7042327243
81,105.080769927
86,113.132861057
90,77.0342441735
92,113.342568343
100,104.313353033
102,95.1583275616
106,94.3783264187
107,113.411848742
108,93.5479975123
109,113.465063761
112,92.5170133166
116,93.6617707534
118,96.7381972487
119,114.115457311
124,111.833489618
125,102.128474563
127,117.100865533
128,95.6999887863
129,103.742221333
130,95.7303230281
131,103.835790394
133,111.327236328
134,94.0284967876
136,95.24815519
139,103.826317279
141,95.0650610625
143,96.9468026347
145,113.086700136
146,113.256737998
147,78.5018898716
150,93.5479975123
151,112.836597307
152,94.9859462907
153,104.112941525
154,94.8926855138
158,113.690782174
159,94.7433500418
160,79.1562445702
161,92.7447092267
164,105.381012795
165,95.2340992591
166,113.256737998
168,111.161836445
169,94.2275124665
170,93.0721189983
171,119.217455535
173,95.5845518348
174,103.742221333
175,94.0061608006
176,111.552622569
177,104.981401243
178,94.9859462907
184,95.3783197286
186,93.2270798749
190,113.144615528
197,75.4299208134
200,117.382787539
202,94.3423178202
203,111.73684928
207,113.913375875
208,94.2275124665
209,111.063371721
212,113.913375875
213,94.7353611947
214,112.244801869
215,93.7150399639
217,94.73763284
218,91.723243016
222,94.3662343142
223,112.836597307
224,112.229343885
225,93.6748462974
229,94.2379853463
232,111.974457044
233,94.701273441
234,112.032359913
237,103.76862363
239,94.7240176649
240,111.715460696
241,93.7821162749
246,94.9982980847
252,107.497964511
255,112.568481872
260,113.859576286
261,94.3298337302
263,102.455771835
264,94.9788707635
265,112.229343885
268,93.5479975123
269,113.190556991
270,94.0061608006
271,101.730153983
274,93.2462854067
277,96.010422071
278,93.5060059909
281,99.2423043516
282,111.218789904
284,95.0650610625
286,92.6181822953
287,103.969465114
294,91.9047929656
295,112.553657255
300,104.397360173
301,103.789987302
302,95.7352390304
303,113.465063761
308,93.1781190299
309,105.010432858
310,93.6816108008
312,95.1106174841
315,110.374767695
317,112.617445683
318,94.0284967876
319,112.794674891
320,93.2641164716
321,112.287589046
322,116.280017143
323,93.8453774843
325,94.2384693898
326,103.866134309
328,113.086700136
331,93.3809588641
332,110.374767695
333,109.531419272
334,95.1303765814
335,104.118754391
336,93.9636350059
341,102.046452539
342,93.5479975123
344,111.236171145
348,92.2322948514
351,113.086700136
355,94.7731918863
356,112.010240712
359,113.256737998
360,93.9668259224
361,112.794674891
363,93.7690194773
369,102.103436475
371,94.3853357953
372,111.376857664
374,105.88739197
375,94.6111030944
376,114.740859199
379,93.112770103
380,101.546531506
381,93.6260824487
383,92.5506859103
385,77.7846467475
386,93.2855242108
387,112.890629345
388,94.3958202564
389,104.570088992
391,93.1728664803
394,118.738881412
397,94.9674560401
398,103.017357212
400,94.5599336414
401,113.055869214
402,95.9394626576
403,113.310154936
404,94.5383772228
405,93.8899671228
407,94.3662343142
411,94.3662343142
414,112.356832634
415,94.7858966555
416,112.267135886
417,94.7957697301
418,104.150527501
422,112.596524304
423,93.2462854067
424,77.6007803369
425,113.127511204
426,92.5630139648
427,112.294449708
428,95.5696398125
429,103.137226312
431,105.007529011
432,94.7353611947
433,113.465063761
435,104.751770338
441,109.470562913
442,95.4440843442
444,99.8628048513
445,102.757607628
447,104.118754391
449,115.875175122
450,94.9936191265
451,111.833489618
454,94.3957358772
455,115.37561748
456,94.3525919917
461,94.1189175446
463,94.6111030944
466,94.9482607742
468,103.017357212
469,104.201299553
470,95.4013053984
474,113.441151187
476,103.250216703
477,111.833489618
478,94.1340899143
479,107.499004785
481,102.127471059
482,95.6541064954
483,117.955764328
484,94.0734867114
485,94.4567977013
486,110.374767695
487,93.007526973
489,94.4996813543
494,113.127511204
495,92.8298027954
496,112.956958978
503,95.3091841404
504,112.845425747
505,90.4738256397
507,96.2563670084
508,103.670318075
509,95.1583275616
513,112.836597307
514,93.394322005
515,113.190422814
517,117.023424438
520,94.9719854089
523,95.5930704527
524,113.083436577
525,95.0650610625
527,94.7607875468
528,79.3470591584
530,110.881246313
531,94.3443331523
534,111.976539171
535,95.4440843442
538,116.788161782
542,113.086700136
544,101.685204246
545,96.5267386332
549,93.0817785217
550,111.632833142
553,94.3525919917
554,104.687289981
555,102.063906327
561,94.0381520397
563,95.1583275616
564,92.1181334742
565,109.998970214
567,111.484431156
568,93.4082760723
569,93.4869497729
574,94.3277602745
578,112.010240712
582,94.2379853463
583,101.532455652
584,95.1124861142
585,103.840041991
586,94.3662343142
587,79.3510537731
588,94.1189175446
590,94.5599336414
592,94.7285116804
596,122.089769395
597,113.507745322
599,113.310154936
600,94.28280541
601,94.6111030944
603,93.338487588
605,93.7202907533
607,101.285225924
611,93.643577417
612,120.263102679
613,96.1269401529
614,104.055692232
615,92.0149189209
619,94.3662343142
621,94.8868384324
625,91.3985836268
627,92.3581009391
631,93.7346559396
632,114.73564776
633,92.3581009391
634,109.825592272
635,94.7858966555
636,112.845425747
639,78.49221287
640,94.7244528024
641,112.836597307
642,93.7493787879
644,103.492441025
647,93.1137596962
649,103.10241616
650,93.5479975123
651,111.54547734
655,93.9863918341
658,112.703392273
661,93.9472043575
662,116.472506096
665,96.1669872951
667,95.2945852682
670,104.117710936
672,123.439192046
673,93.8286413032
674,112.596524304
676,113.294989807
680,93.602186709
681,112.690993466
683,110.922116461
684,93.9883715155
686,102.778051173
689,91.8019774539
690,114.923167603
691,93.1633517805
692,94.0535005157
694,112.960536135
695,100.687802438
697,102.844727173
699,92.6689860325
700,110.066997301
702,104.570088992
703,95.715627902
706,93.7308841404
707,102.906217142
708,105.66858001
713,81.7117922101
718,111.366999528
719,94.8308865792
722,112.700535998
723,94.5599336414
727,94.7042384668
729,95.2918415965
730,112.194864093
732,78.8805440899
733,91.7190086378
735,94.0535005157
736,110.800383663
737,95.7352390304
739,117.457514513
740,93.2467806847
741,111.836603997
742,92.6968116578
743,112.116397977
744,94.7743357893
747,110.354046936
748,94.0061608006
749,113.144615528
750,94.5894152167
752,94.6285609664
753,113.924542526
755,111.292546203
757,113.632412737
760,93.6623049103
762,93.1137596962
763,111.852105049
764,94.8308865792
765,104.911645067
775,92.80206209
778,110.350510091
779,93.4869497729
781,93.5309723553
783,94.6111030944
784,101.25771921
785,94.5946418582
786,94.3209937163
789,76.3461752423
790,93.1637895664
791,110.890977562
794,96.1146669489
795,103.492441025
796,96.3714962193
797,114.429397947
799,111.07455168
801,113.548092333
802,93.8899671228
803,113.144615528
804,94.8308865792
805,103.976469902
807,94.7209720385
808,95.5910867899
810,95.1150040238
813,112.05364369
815,95.5090307997
819,91.5772378329
821,93.8196135636
822,112.010240712
824,77.7846467475
825,93.9441951346
826,112.176753991
827,94.2379853463
828,113.119565955
832,112.480043115
833,93.7095735015
835,94.3853357953
836,113.113673497
837,93.0447217647
838,115.191989345
840,94.6537435874
842,102.675531232
843,95.4013053984
846,95.2576074057
847,112.845425747
849,111.439433042
853,110.585202395
857,95.5528883354
858,94.3513055249
860,92.2964235135
862,93.2109221187
863,112.845425747
868,112.152915588
870,112.578393765
873,94.1486213905
874,95.1106174841
875,104.520909209
876,95.3524311869
877,104.15302221
878,93.8841683133
879,80.0637769377
880,113.292577336
881,94.8308865792
884,103.929821425
886,94.9764761364
887,103.742221333
889,105.020625521
890,94.6125720702
891,104.647035614
892,93.8766582881
894,94.3357152008
895,102.964307038
896,94.7209720385
897,101.456820373
898,79.5675568212
899,103.074655
900,95.6541064954
902,95.9628751772
906,96.5149530496
907,113.918629164
908,94.1486213905
909,113.357313504
912,95.6727478195
913,95.3296720944
915,93.5116064781
916,112.479763791
917,94.3384808979
919,91.9784812965
920,111.518565619
922,118.305456752
923,101.431059763
924,110.588948003
925,113.357313504
926,92.4160641512
927,111.178846635
930,93.9686062882
931,114.370548965
936,92.9452368543
938,103.616518487
945,110.588948003
946,93.8196135636
948,95.098522306
950,95.328251661
955,94.4253050342
956,113.577709986
958,114.666448103
961,92.2176586337
962,113.165123533
964,93.8899671228
966,93.4540658077
968,94.3662343142
969,93.5895930906
970,112.198221157
976,104.883289942
977,95.6706392993
979,92.3978581801
982,103.653472751
983,93.6876868745
985,93.1366852613
987,77.8717123703
991,95.710583403
993,106.202384892
994,94.3404233493
995,104.150527501
997,114.508741723
998,91.6029001171
1005,112.700535998
1006,91.7190086378
1007,95.6706392993
1011,94.8308865792
1017,94.0284967876
1018,111.509829497
1023,112.532025842
1026,112.421305185
1031,103.866604313
1032,95.1583275616
1034,93.0721189983
1035,118.043280889
1039,94.9674560401
1040,102.088827906
1041,103.866604313
1046,94.3158879168
1048,94.5599336414
1049,102.612591112
1052,94.9674560401
1053,103.815200089
1055,104.362710579
1058,111.549963215
1060,95.0994780489
1061,113.339629897
1065,112.253301186
1067,104.031995553
1068,112.700535998
1069,94.9095241038
1071,95.0994780489
1072,112.429733921
1073,93.7287030841
1074,101.800505226
1075,94.7265133205
1079,92.9345248079
1081,94.5853201679
1084,113.089862581
1085,95.2271920649
1086,110.753421913
1087,94.5853201679
1088,115.712604384
1090,104.215348053
1092,104.400764725
1094,111.825769489
1095,95.7626582657
1096,112.888202314
1098,113.002713834
1100,113.070842958
1102,79.4041288393
1105,92.7816482458
1107,94.6111030944
1108,112.700535998
1113,94.4736896447
1115,113.150086821
1118,94.7411828453
1119,112.404651713
1121,76.2037959788
1122,105.513382331
1123,94.8627529018
1127,94.1207907757
1128,113.618707717
1129,96.4147949662
1130,104.112941525
1131,94.9409069554
1132,114.530689222
1133,94.0853902706
1135,94.9409069554
1136,113.148245008
1139,102.82387317
1140,113.885543483
1141,93.7106987537
1142,115.415289125
1143,94.5727265495
1147,112.404651713
1149,78.4332058683
1151,113.538989282
1156,114.106146619
1158,94.5746126564
1159,104.639903127
1160,94.5151546545
1161,112.279729505
1163,95.1411611675
1164,105.804816707
1170,95.1645703234
1175,114.242970457
1179,113.036214243
1180,96.4098066054
1181,94.8397018247
1183,92.9061383946
1184,113.601373141
1185,113.070842958
1190,95.7348783956
1193,114.181096795
1194,94.1252538802
1195,111.743944693
1196,94.5151546545
1199,113.016388693
1202,112.473832819
1204,103.993822512
1205,94.9095241038
1206,112.600100469
1207,95.7377547085
1208,95.4322171446
1210,91.8796419302
1211,113.859576286
1212,95.6267879716
1213,95.1645703234
1215,96.4147949662
1216,111.513226936
1217,93.9472043575
1219,101.898432784
1220,94.3662343142
1221,113.148245008
1223,112.404651713
1224,95.5528883354
1225,103.769086621
1227,104.782899708
1229,113.314123108
1231,112.404651713
1234,112.340699021
1235,94.6376423608
1237,105.36826056
1239,94.3158879168
1240,113.150086821
1242,95.0476137941
1243,94.7465142351
1245,112.000294314
1248,92.2586975394
1249,94.9482607742
1252,113.466215188
1253,92.1103499875
1261,104.778702601
1262,93.5269716215
1264,92.6299523614
1265,112.985266284
1266,94.6111030944
1269,95.9628751772
1270,103.787002661
1273,93.6055819868
1278,111.407990437
1280,110.718822983
1284,94.9409069554
1287,114.85928868
1288,92.2495056833
1290,93.2375871037
1291,94.1431023955
1292,112.805827931
1293,95.7626582657
1294,112.372833134
1295,95.3513460147
1297,93.8865451241
1298,112.659094751
1300,78.6169966272
1302,111.992969876
1303,95.0209699097
1304,114.489435113
1305,94.1058170316
1309,112.700535998
1310,93.6102760064
1311,112.992256468
1312,94.2827666741
1318,116.27519267
1320,111.904373585
1321,94.4606141007
1322,114.05607467
1326,78.8759127809
1327,118.419268806
1333,96.0908284283
1334,103.841019316
1335,94.6648793012
1336,102.891152018
1341,96.9183525262
1342,79.2265536836
1344,94.4305582801
1345,114.181274238
1346,95.9964864577
1350,95.4552353706
1351,113.812840155
1353,114.222147842
1355,78.5094453332
1356,95.0095157736
1357,113.18331222
1358,96.090834438
1361,104.577305723
1362,94.93191772
1367,115.336016512
1368,96.1388312825
1369,105.108016381
1370,96.1591614149
1371,111.4920828
1373,79.7837050102
1374,94.5075624241
1377,96.4578233046
1382,118.001970157
1383,93.5484581133
1385,93.7808658437
1386,113.524303989
1389,95.6599840984
1390,114.379962222
1391,94.4680411263
1393,95.0239520032
1397,95.1361701905
1402,112.921805603
1405,94.4073844017
1409,95.5886688109
1411,95.4785384706
1414,105.231058547
1416,94.5577528054
1417,112.149698189
1418,117.905242145
1419,95.2112202166
1421,93.5295745823
1428,112.714972052
1433,95.4414160754
