ID,y
0,94.9098205566
6,103.574829102
7,79.6712493896
9,78.5937957764
13,79.6470031738
18,102.077041626
24,94.001335144
25,98.2557678223
27,113.243751526
30,112.341514587
31,105.545654297
32,96.8393783569
34,94.3345336914
36,96.0471725464
37,94.5966720581
38,94.3894195557
39,94.8046340942
40,103.790634155
44,94.614074707
47,94.4227294922
48,94.4248504639
49,94.4101409912
50,114.126831055
52,112.454345703
54,94.2576904297
60,94.5439987183
61,104.196464539
62,94.4469833374
66,94.5959320068
67,112.518005371
68,79.1052093506
70,113.353363037
74,112.454345703
75,94.4034042358
79,111.910842896
80,94.513092041
81,104.112098694
86,112.534362793
90,79.3785095215
92,112.759307861
100,104.154190063
102,94.7230300903
106,94.7275085449
107,112.762130737
108,94.7038269043
109,113.171020508
112,94.5008544922
116,94.3419418335
118,94.43724823
119,114.906448364
124,111.261459351
125,96.3867797852
127,114.899101257
128,94.5862884521
129,104.124511719
130,94.5070877075
131,104.443382263
133,111.709999084
134,94.1867218018
136,94.2591552734
139,104.509666443
141,94.6333084106
143,94.3989868164
145,113.783874512
146,112.481689453
147,79.5628433228
150,94.1427001953
151,112.356430054
152,95.0581817627
153,105.17401123
154,94.6121902466
158,112.749526978
159,94.2247619629
160,79.8729171753
161,94.51587677
164,105.934280396
165,94.4358520508
166,112.481689453
168,112.604301453
169,95.9095077515
170,94.7133560181
171,116.258750916
173,94.4952697754
174,104.046546936
175,94.5172729492
176,111.902351379
177,103.913337708
178,94.9594650269
184,94.5092315674
186,94.3572463989
190,113.226264954
197,79.3672485352
200,113.528030396
202,94.4248504639
203,112.067207336
207,112.759857178
208,94.3488845825
209,111.943328857
212,112.759857178
213,94.4652557373
214,112.081207275
215,94.2677841187
217,93.851890564
218,94.2243041992
222,94.4419937134
223,112.580368042
224,113.024841309
225,94.2860336304
229,94.2027664185
232,113.163215637
233,94.4591522217
234,112.201950073
237,104.03175354
239,95.8370056152
240,111.844352722
241,94.6005249023
246,94.7302017212
252,105.891937256
255,112.911384583
260,112.560440063
261,93.569984436
263,103.581558228
264,94.3374710083
265,113.024841309
268,94.7682342529
269,112.586883545
270,94.4919967651
271,104.178352356
274,94.4976730347
277,94.3792877197
278,94.001335144
281,95.2511672974
282,111.973678589
284,94.6820678711
286,94.3030853271
287,104.789207458
294,94.4248504639
295,112.859710693
300,104.208976746
301,104.447105408
302,94.6114654541
303,112.547531128
308,94.5157546997
309,103.026245117
310,94.3881988525
312,94.5541381836
315,112.174049377
317,113.12663269
318,94.2780151367
319,122.094223022
320,94.5344924927
321,112.860351562
322,112.561210632
323,94.3531036377
325,94.7230300903
326,104.094825745
328,112.425674438
331,94.2944946289
332,112.174049377
333,113.05960083
334,94.4404907227
335,107.385192871
336,94.8020706177
341,103.187400818
342,94.7038269043
344,112.390670776
348,94.7038574219
351,112.825668335
355,93.8397140503
356,112.412994385
359,112.625358582
360,93.9194564819
361,112.655906677
363,94.254119873
369,103.691062927
371,94.4276428223
372,112.410888672
374,104.34475708
375,94.6590957642
376,112.671638489
379,94.5172729492
380,104.776519775
381,94.5654525757
383,94.6427536011
385,79.9170227051
386,94.2756881714
387,112.924072266
388,94.6242294312
389,105.915023804
391,94.280670166
394,115.327400208
397,94.5070877075
398,103.947662354
400,94.9114074707
401,112.28868866
402,94.5845870972
403,112.247802734
404,94.5783309937
405,94.0645141602
407,94.5221939087
411,94.4341888428
414,111.972915649
415,94.4585571289
416,112.043243408
417,94.8547515869
418,106.896186829
422,112.728256226
423,94.3612442017
424,79.7490310669
425,112.392066956
426,94.3419418335
427,112.683677673
428,94.7230300903
429,103.662071228
431,105.060035706
432,94.4739227295
433,112.6717453
435,106.262008667
441,105.565696716
442,94.2816238403
444,95.2511672974
445,106.007827759
447,104.36819458
449,113.617897034
450,94.1390762329
451,111.940460205
454,94.6917648315
455,145.326416016
456,94.8495178223
461,94.884727478
463,94.7841186523
466,94.7802658081
468,104.448165894
469,104.221916199
470,94.5647964478
474,113.848556519
476,103.187400818
477,111.327835083
478,93.7478256226
479,104.560806274
481,104.136734009
482,94.6984405518
483,115.833938599
484,94.5847091675
485,94.4976730347
486,112.174049377
487,93.878112793
489,94.505355835
494,112.805801392
495,94.4574127197
496,112.470748901
503,94.032081604
504,112.275062561
505,94.2977676392
507,96.6151885986
508,104.043136597
509,94.7230300903
513,113.234863281
514,94.2854309082
515,113.139183044
517,115.165809631
520,94.2808609009
523,94.8647537231
524,112.841079712
525,93.971496582
527,94.8643035889
528,78.8174057007
530,111.839935303
531,94.3792495728
534,112.381561279
535,94.2908706665
538,115.733474731
542,112.109764099
544,103.9633255
545,94.8694229126
549,93.8177566528
550,112.108467102
553,94.8495178223
554,103.898742676
555,103.879882812
561,94.4567947388
563,94.7230300903
564,94.4171829224
565,113.680511475
567,112.991271973
568,94.211479187
569,94.299156189
574,94.5181427002
578,112.071014404
582,94.4218902588
583,103.887153625
584,94.7726211548
585,104.485015869
586,94.4332733154
587,79.2411117554
588,94.8979034424
590,94.6530838013
592,95.2386550903
596,118.411048889
597,110.925109863
599,112.594818115
600,94.6369781494
601,94.055229187
603,94.1716766357
605,94.3868942261
607,103.930702209
611,94.2221298218
612,112.23853302
613,94.8324356079
614,104.505218506
615,94.5257492065
619,94.4419937134
621,94.5022201538
625,94.1056365967
627,94.3309326172
631,94.9189376831
632,112.749771118
633,94.2989196777
634,111.3360672
635,94.3292770386
636,112.478256226
639,80.0451812744
640,94.4248504639
641,112.916366577
642,94.8431396484
644,104.121986389
647,94.3166809082
649,104.6042099
650,94.7038269043
651,111.567962646
655,94.5320129395
658,112.212020874
661,94.6467285156
662,112.23853302
665,94.4276428223
667,95.0957336426
670,104.434059143
672,118.805259705
673,94.3793334961
674,112.761688232
676,112.516662598
680,94.7109222412
681,117.644973755
683,112.366149902
684,94.5658340454
686,104.086669922
689,93.734954834
690,112.149597168
691,94.5730819702
692,94.3350524902
694,112.485794067
695,103.363822937
697,104.006530762
699,95.1527252197
700,112.2215271
702,104.540931702
703,94.8547515869
706,94.8487548828
707,104.029151917
708,104.338188171
713,79.7814178467
718,112.294219971
719,94.6102752686
722,111.993804932
723,94.6530838013
727,93.9463424683
729,94.3522109985
730,112.746795654
732,79.5628433228
733,94.3290328979
735,94.3350524902
736,111.579185486
737,94.6114654541
739,115.614929199
740,94.4419937134
741,113.090080261
742,94.3444595337
743,113.122749329
744,94.4976730347
747,112.214515686
748,94.5500640869
749,112.444335938
750,94.3818664551
752,94.3405151367
753,112.653511047
755,111.963699341
757,112.485916138
760,94.6369781494
762,94.1216430664
763,111.943328857
764,94.7147827148
765,104.658615112
775,94.2816085815
778,111.84664917
779,94.1041030884
781,94.4590988159
783,94.7116699219
784,103.180511475
785,94.5479507446
786,94.4496536255
789,79.2111587524
790,94.220993042
791,112.36844635
794,94.4870605469
795,104.565414429
796,94.6997146606
797,106.743049622
799,113.130554199
801,112.549972534
802,94.1231231689
803,111.91986084
804,94.610534668
805,103.947822571
807,94.4496536255
808,94.7536773682
810,94.7956008911
813,112.111274719
815,94.4652938843
819,94.3275146484
821,94.5010452271
822,112.576675415
824,79.9170227051
825,94.052947998
826,112.282615662
827,94.982460022
828,112.217292786
832,112.480285645
833,94.7587814331
835,94.3132400513
836,112.861297607
837,94.4944381714
838,112.1456604
840,95.1716461182
842,103.80292511
843,94.4397659302
846,94.6725921631
847,112.018486023
849,112.132041931
853,112.073814392
857,94.3960571289
858,94.4973983765
860,94.4830780029
862,94.1179504395
863,112.00933075
868,112.599716187
870,112.834289551
873,94.3681259155
874,94.5541381836
875,104.479469299
876,94.854888916
877,107.492965698
878,94.6920394897
879,79.044631958
880,112.333236694
881,94.7147827148
884,104.436195374
886,94.826965332
887,104.061569214
889,103.585800171
890,94.5395736694
891,104.115066528
892,94.381942749
894,94.6131286621
895,103.502159119
896,94.4400024414
897,102.964927673
898,79.1888122559
899,106.976875305
900,94.4976730347
902,94.5326766968
906,95.4079360962
907,113.817184448
908,94.33228302
909,112.667640686
912,94.3110809326
913,94.8227081299
915,94.4469604492
916,111.858848572
917,94.3443527222
919,94.2611999512
920,112.415771484
922,115.668624878
923,103.416999817
924,111.511489868
925,111.878570557
926,94.0362472534
927,112.15802002
930,94.6568832397
931,112.081489563
936,94.6818313599
938,103.313529968
945,111.511489868
946,94.496635437
948,94.5549545288
950,94.4239273071
955,94.5225982666
956,113.271659851
958,114.358528137
961,93.9754104614
962,113.732902527
964,94.18775177
966,94.6633377075
968,94.4419937134
969,94.7647857666
970,112.724075317
976,105.302383423
977,94.9600524902
979,93.8483886719
982,103.672561646
983,94.3273010254
985,94.7754135132
987,79.9922180176
991,94.6465835571
993,105.95124054
994,94.8365859985
995,104.268188477
997,115.027992249
998,94.4841995239
1005,112.786956787
1006,94.3357162476
1007,95.5374221802
1011,94.5705871582
1017,94.2997817993
1018,111.599304199
1023,113.731796265
1026,112.207733154
1031,108.844924927
1032,94.7302093506
1034,94.7205352783
1035,115.716011047
1039,94.7297897339
1040,103.963378906
1041,108.640327454
1046,94.3515167236
1048,94.6201477051
1049,103.686103821
1052,94.6673965454
1053,103.527412415
1055,104.54284668
1058,111.91986084
1060,94.8385391235
1061,113.147781372
1065,111.79536438
1067,104.327514648
1068,112.439186096
1069,94.501953125
1071,94.8385391235
1072,111.620391846
1073,94.4960327148
1074,104.490936279
1075,94.7350006104
1079,94.0940704346
1081,94.3501739502
1084,106.666351318
1085,94.6625289917
1086,112.174049377
1087,94.3501739502
1088,113.055160522
1090,103.986526489
1092,104.501342773
1094,112.243713379
1095,94.9343719482
1096,112.478057861
1098,112.529563904
