ID,y
0,94.4366531372
6,99.4318237305
7,79.7638397217
9,79.6916046143
13,81.3920440674
18,99.5122146606
24,94.3230819702
25,97.5902099609
27,112.283798218
30,111.962684631
31,104.213493347
32,95.3312911987
34,95.143409729
36,95.6253509521
37,94.3605728149
38,93.9753341675
39,94.7989654541
40,104.149406433
44,94.2572021484
47,94.1409912109
48,94.5838470459
49,94.5504760742
50,112.31816864
52,112.695068359
54,94.1523971558
60,94.5481643677
61,104.13584137
62,94.6276931763
66,94.3770980835
67,112.546958923
68,79.4495773315
70,112.204719543
74,112.695068359
75,94.5590286255
79,112.076126099
80,94.4658813477
81,104.302856445
86,111.804801941
90,79.598526001
92,113.097351074
100,104.596969604
102,94.6025009155
106,94.6329956055
107,112.444534302
108,95.6782150269
109,113.430084229
112,94.48487854
116,94.5648574829
118,94.6482391357
119,114.249671936
124,111.557929993
125,95.576133728
127,114.362007141
128,94.2503662109
129,104.597518921
130,94.3449020386
131,104.168540955
133,111.824615479
134,94.8327713013
136,94.4887161255
139,103.5599823
141,94.398727417
143,94.4249649048
145,113.087043762
146,112.006256104
147,80.0835113525
150,94.2749176025
151,112.770462036
152,94.422088623
153,104.03754425
154,94.3312911987
158,112.398010254
159,93.9837799072
160,79.5621109009
161,94.751411438
164,105.682937622
165,94.515007019
166,112.006256104
168,112.577796936
169,94.8402481079
170,94.6817932129
171,118.598342896
173,94.3490982056
174,104.756652832
175,94.2373809814
176,112.150489807
177,103.876731873
178,94.1678466797
184,94.5862350464
186,94.3581237793
190,114.369148254
197,79.5187683105
200,116.554260254
202,94.526802063
203,112.747337341
207,112.402198792
208,94.5071640015
209,112.035575867
212,112.402198792
213,94.5610809326
214,112.042922974
215,94.5250167847
217,94.6159057617
218,94.5188140869
222,94.4153747559
223,112.164398193
224,113.238105774
225,94.4973907471
229,94.4012069702
232,114.489265442
233,94.6219024658
234,111.572189331
237,104.04246521
239,94.4666900635
240,112.111358643
241,94.720703125
246,94.7911987305
252,105.361671448
255,112.164299011
260,112.170181274
261,93.843963623
263,103.865081787
264,94.491065979
265,113.238105774
268,94.9733505249
269,111.933738708
270,94.3598251343
271,105.179084778
274,94.0605392456
277,94.3747253418
278,93.6136245728
281,94.5964431763
282,120.247329712
284,94.3377990723
286,94.6309814453
287,104.223655701
294,94.5712203979
295,112.183258057
300,104.400817871
301,103.476249695
302,94.4881286621
303,112.315605164
308,94.666633606
309,102.769042969
310,94.5182876587
312,94.6790847778
315,111.836776733
317,112.184822083
318,94.5419845581
319,116.777282715
320,94.6488723755
321,112.096374512
322,112.18409729
323,94.4903030396
325,94.6147079468
326,104.576667786
328,112.459854126
331,94.3871917725
332,111.836776733
333,113.611663818
334,94.5590286255
335,105.161247253
336,94.2933959961
341,103.806678772
342,94.7083053589
344,112.210121155
348,94.8805541992
351,112.023628235
355,94.0045928955
356,112.07585144
359,112.437225342
360,94.2249908447
361,111.807067871
363,94.5507202148
369,104.701980591
371,94.5179748535
372,112.673316956
374,105.056297302
375,94.4121322632
376,117.788711548
379,94.2373809814
380,104.505187988
381,94.3323135376
383,94.3312911987
385,79.7408752441
386,94.1342010498
387,112.010429382
388,94.6731948853
389,105.650695801
391,94.3299407959
394,114.694351196
397,94.3449020386
398,104.998390198
400,94.5928649902
401,112.231903076
402,94.6605606079
403,111.925331116
404,94.3314056396
405,94.4036712646
407,94.416557312
411,94.2059020996
414,111.795074463
415,94.7490844727
416,111.913215637
417,94.6648178101
418,103.99193573
422,119.448730469
423,93.9862136841
424,79.6797637939
425,111.904159546
426,94.5648574829
427,111.838256836
428,94.9358062744
429,103.581741333
431,104.961219788
432,94.6549835205
433,112.03011322
435,104.764823914
441,105.539054871
442,94.0925979614
444,94.6690368652
445,104.736846924
447,104.489944458
449,114.766494751
450,94.5724105835
451,111.727127075
454,94.1934204102
455,121.803199768
456,94.6483535767
461,94.7043457031
463,94.2383956909
466,94.6162414551
468,104.998390198
469,104.423095703
470,94.5269699097
474,112.463417053
476,103.843582153
477,114.775192261
478,94.1083908081
479,104.485366821
481,104.544311523
482,94.1654205322
483,115.738586426
484,94.666229248
485,94.1568908691
486,111.887886047
487,94.2743530273
489,94.4430847168
494,114.310722351
495,93.5705947876
496,112.405654907
503,94.7464752197
504,111.987709045
505,94.3007125854
507,94.6946640015
508,104.183258057
509,94.9810333252
513,112.193359375
514,94.6728363037
515,112.403083801
517,114.908218384
520,94.0572433472
523,94.3410415649
524,112.243415833
525,94.0749969482
527,94.9953231812
528,79.6993408203
530,111.862594604
531,94.4295654297
534,111.921676636
535,94.1421813965
538,114.98714447
542,111.976341248
544,104.357284546
545,95.0294189453
549,94.5355453491
